74727;Swiping Up;37
40860;Swiping Up;38
81247;Swiping Left;38
117614;Rolling Hand Backward;35
103552;Swiping Right;35
76708;Rolling Hand Backward;37
47095;Swiping Down;36
11119;Swiping Up;34
17177;Swiping Up;35
66197;Zooming Out With Full Hand;37
129551;Thumb Up;35
21651;No gesture;37
116755;No gesture;37
115513;Swiping Up;36
70255;No gesture;37
83196;No gesture;36
128814;Swiping Left;44
59627;Swiping Down;35
111276;Zooming Out With Full Hand;32
30677;No gesture;37
53955;Swiping Down;37
143634;Swiping Right;37
80704;Thumb Up;34
146147;Thumb Up;34
111528;Swiping Down;37
88183;No gesture;36
35328;Swiping Left;31
80879;Zooming Out With Full Hand;27
105097;Zooming Out With Full Hand;33
3893;Thumb Up;36
77535;Swiping Up;37
124641;Zooming Out With Full Hand;37
124730;Swiping Right;37
110196;No gesture;37
15885;Swiping Right;35
26965;Swiping Left;33
137079;Thumb Up;36
94388;Zooming Out With Full Hand;38
64309;Swiping Right;37
79422;Swiping Up;37
99523;Swiping Right;38
44725;Thumb Up;37
98681;Swiping Up;37
11245;No gesture;36
83011;Swiping Left;37
110991;Swiping Left;23
31678;Swiping Left;36
41782;Zooming Out With Full Hand;37
125128;Swiping Left;37
107174;Swiping Left;36
41962;Swiping Up;37
70810;No gesture;36
115317;Swiping Up;31
89599;Swiping Left;37
84909;Swiping Right;38
28689;Swiping Right;37
41712;No gesture;36
21818;Rolling Hand Backward;34
22596;No gesture;37
49856;Swiping Down;36
119874;Rolling Hand Backward;36
58519;Zooming Out With Full Hand;38
29411;Swiping Down;36
39123;Swiping Up;37
95980;No gesture;38
85053;Swiping Down;37
41111;Thumb Up;34
115331;Zooming Out With Full Hand;37
26742;Swiping Down;32
93155;Rolling Hand Backward;33
137822;Swiping Down;37
134283;Swiping Left;36
59544;Rolling Hand Backward;36
39779;Swiping Right;37
128949;Rolling Hand Backward;37
9028;Swiping Right;35
130015;Swiping Right;33
89023;Thumb Up;32
7261;Zooming Out With Full Hand;37
74543;No gesture;34
45817;Swiping Up;37
21589;Swiping Up;38
63718;Rolling Hand Backward;37
46959;Thumb Up;34
121502;Swiping Left;36
124076;Swiping Up;36
73240;No gesture;37
63725;Swiping Left;33
12100;Thumb Up;37
94110;Swiping Left;36
6939;Swiping Left;37
99853;Swiping Right;33
51241;Swiping Right;34
3415;Swiping Left;37
131724;Swiping Right;36
94156;Swiping Left;37
4158;Thumb Up;37
126394;Thumb Up;37
115430;Swiping Left;36
88341;No gesture;37
51483;Rolling Hand Backward;34
33431;Swiping Down;37
113893;Zooming Out With Full Hand;37
116529;Swiping Down;38
56854;Thumb Up;36
136150;Swiping Down;37
79403;Swiping Down;34
34741;Swiping Right;34
75934;Swiping Down;34
110552;Rolling Hand Backward;36
21514;No gesture;36
8975;Zooming Out With Full Hand;37
53163;Zooming Out With Full Hand;36
110279;No gesture;38
82106;Thumb Up;37
91304;Swiping Up;37
1050;Swiping Right;37
127114;Swiping Left;37
67258;Thumb Up;37
97974;Rolling Hand Backward;37
80584;Swiping Left;37
133606;Thumb Up;36
127865;No gesture;34
58969;Thumb Up;33
54494;Rolling Hand Backward;37
105702;No gesture;33
3653;Thumb Up;37
75958;Swiping Left;37
60730;Thumb Up;37
37791;Zooming Out With Full Hand;37
63917;Rolling Hand Backward;34
147445;Swiping Right;36
54923;Swiping Right;37
61391;Swiping Left;37
48940;Rolling Hand Backward;36
50445;Swiping Up;33
123001;Swiping Up;33
36426;Thumb Up;37
63220;Thumb Up;38
79266;Swiping Left;37
122776;Swiping Right;37
92478;Swiping Right;37
115494;Thumb Up;32
72849;Swiping Left;36
56763;Swiping Left;36
127588;Zooming Out With Full Hand;36
32023;Thumb Up;30
66357;Zooming Out With Full Hand;37
75220;Swiping Down;37
67057;Swiping Left;36
84854;Zooming Out With Full Hand;37
117989;Swiping Down;37
33161;Swiping Up;36
19818;Swiping Right;36
66193;Thumb Up;37
40961;Swiping Up;33
125226;Zooming Out With Full Hand;37
87984;Swiping Right;37
40792;No gesture;34
110079;Swiping Down;37
122283;Swiping Left;36
86501;Swiping Up;32
36073;Swiping Right;37
79477;Rolling Hand Backward;36
15660;Swiping Right;32
75633;Zooming Out With Full Hand;36
124047;Rolling Hand Backward;36
81649;Thumb Up;36
66884;Swiping Up;37
118371;Swiping Up;19
97694;Swiping Right;32
49369;Zooming Out With Full Hand;36
85050;Rolling Hand Backward;37
131478;Swiping Down;33
106921;Swiping Up;33
29690;Swiping Left;36
111254;No gesture;37
80398;Swiping Down;36
144585;Rolling Hand Backward;37
23159;Zooming Out With Full Hand;37
56737;Swiping Right;36
125080;Thumb Up;37
114611;Thumb Up;33
76482;Swiping Right;37
2301;No gesture;37
49491;Thumb Up;34
50747;Swiping Left;33
96907;Swiping Up;37
123349;No gesture;37
120016;No gesture;37
130600;Zooming Out With Full Hand;29
125382;Thumb Up;38
29205;Swiping Left;36
26778;No gesture;37
77839;Zooming Out With Full Hand;32
112204;Zooming Out With Full Hand;34
51752;Swiping Right;37
122831;No gesture;36
63820;Zooming Out With Full Hand;38
138188;No gesture;37
144236;Swiping Left;34
18703;Swiping Up;26
86027;Zooming Out With Full Hand;31
52127;Swiping Up;37
89507;Swiping Left;37
98007;Swiping Up;37
140686;Thumb Up;36
73173;Swiping Left;34
23668;Swiping Down;36
111270;Rolling Hand Backward;39
141398;Swiping Left;33
16410;Swiping Left;35
51064;Swiping Left;37
35080;No gesture;34
46072;Swiping Down;37
30952;Rolling Hand Backward;37
41040;Rolling Hand Backward;37
11830;Swiping Down;35
77583;Swiping Right;38
127255;Swiping Left;37
138814;Swiping Right;37
128219;Swiping Left;36
36559;Zooming Out With Full Hand;32
38901;Thumb Up;33
17090;Thumb Up;36
129358;Swiping Right;37
9477;Rolling Hand Backward;34
70990;Swiping Up;39
77800;Rolling Hand Backward;37
69165;Rolling Hand Backward;36
109433;Swiping Up;35
139403;Swiping Right;37
47931;Swiping Up;38
136826;Swiping Up;37
123193;Swiping Down;37
109921;Swiping Right;34
143101;Swiping Right;38
51521;Swiping Left;37
75915;Zooming Out With Full Hand;37
127754;Swiping Right;34
32286;Zooming Out With Full Hand;36
62489;Swiping Left;37
139604;Swiping Up;35
78753;Rolling Hand Backward;37
110045;Swiping Up;36
118006;No gesture;36
110154;Swiping Left;37
19859;Swiping Up;37
141092;Rolling Hand Backward;36
122697;Thumb Up;36
129810;Swiping Down;34
87926;Swiping Right;36
66869;Swiping Down;33
85982;Swiping Up;37
73065;Swiping Up;37
124131;Swiping Down;37
38377;Swiping Left;31
53008;Zooming Out With Full Hand;37
144532;Swiping Down;37
102514;No gesture;36
76203;Thumb Up;34
39886;Rolling Hand Backward;37
8048;Rolling Hand Backward;37
127316;Rolling Hand Backward;32
54859;Thumb Up;37
138779;Swiping Right;37
27434;Swiping Right;36
17278;No gesture;37
142784;Thumb Up;34
123627;Swiping Up;37
83395;Swiping Right;37
1221;Rolling Hand Backward;37
93286;Thumb Up;37
147220;Swiping Up;32
144729;Swiping Up;36
38312;Swiping Left;34
106307;Swiping Down;33
145868;Swiping Left;32
106394;Zooming Out With Full Hand;37
91409;Zooming Out With Full Hand;37
91752;Swiping Up;38
60223;Swiping Up;38
144956;Swiping Right;37
64112;Swiping Right;34
74995;Thumb Up;37
94131;No gesture;37
111641;Thumb Up;36
137820;No gesture;37
24062;Zooming Out With Full Hand;37
21597;Thumb Up;36
78368;Swiping Up;35
28691;Swiping Left;36
44435;Swiping Down;36
111068;Zooming Out With Full Hand;37
42602;Swiping Down;37
106853;Thumb Up;36
165;Zooming Out With Full Hand;34
60234;Swiping Up;34
37611;Swiping Up;32
18730;Zooming Out With Full Hand;34
115829;Zooming Out With Full Hand;37
104863;Swiping Down;37
57787;Rolling Hand Backward;36
25677;Thumb Up;37
81917;Zooming Out With Full Hand;36
122444;Swiping Down;37
103005;Swiping Up;31
51781;No gesture;36
128979;Swiping Up;35
106371;Swiping Down;36
21957;Zooming Out With Full Hand;37
46928;Thumb Up;37
123945;Thumb Up;37
85566;Swiping Up;37
26202;Thumb Up;37
86786;Zooming Out With Full Hand;37
12376;Zooming Out With Full Hand;35
139338;Thumb Up;34
132862;Thumb Up;35
1292;Swiping Down;37
112777;No gesture;38
86;Thumb Up;36
22411;Zooming Out With Full Hand;37
43201;Thumb Up;33
55628;Thumb Up;36
4201;Swiping Right;32
62058;Swiping Down;37
79552;No gesture;36
97552;Thumb Up;36
39216;Rolling Hand Backward;37
138823;Swiping Up;36
26363;Swiping Up;36
105686;Swiping Down;37
24452;Rolling Hand Backward;36
87990;No gesture;35
11487;Swiping Down;35
25583;Swiping Left;32
35642;Zooming Out With Full Hand;37
58397;Swiping Down;33
67654;Swiping Left;36
125829;Swiping Left;33
123666;Swiping Right;37
107162;Swiping Left;36
17281;Zooming Out With Full Hand;37
73789;Thumb Up;37
81646;Swiping Left;34
128199;Swiping Up;33
89362;Swiping Left;37
147034;Swiping Up;37
9566;Swiping Left;32
111192;Swiping Right;36
79283;Rolling Hand Backward;33
3121;Swiping Left;37
134971;Swiping Left;39
33867;Swiping Up;36
68451;No gesture;37
91895;Swiping Up;35
36152;Swiping Up;33
5380;Zooming Out With Full Hand;36
36034;Zooming Out With Full Hand;36
49336;Swiping Up;33
49164;Thumb Up;32
93562;Zooming Out With Full Hand;33
9956;Rolling Hand Backward;37
81122;Thumb Up;37
60783;Swiping Right;36
77527;Thumb Up;38
82906;Zooming Out With Full Hand;36
58981;Swiping Left;33
116213;Thumb Up;37
101040;Swiping Left;32
69062;Swiping Right;37
124485;Thumb Up;38
124473;Thumb Up;37
20329;No gesture;37
138816;Swiping Left;37
60169;Swiping Right;37
25452;No gesture;38
19618;Swiping Down;32
144203;No gesture;39
131068;Swiping Up;33
75494;Thumb Up;35
53169;Swiping Up;33
16696;Swiping Right;35
102101;Swiping Down;33
102184;Swiping Left;37
85806;Swiping Up;37
115307;No gesture;34
70368;Swiping Left;37
3411;No gesture;34
61874;Rolling Hand Backward;37
57937;Swiping Up;37
94048;Zooming Out With Full Hand;34
143098;No gesture;36
132657;Rolling Hand Backward;36
106831;No gesture;37
96912;Swiping Right;37
65183;Zooming Out With Full Hand;37
90244;Swiping Up;37
7782;Thumb Up;35
122632;Thumb Up;19
138640;Swiping Up;36
136113;Zooming Out With Full Hand;33
14495;Rolling Hand Backward;39
108463;Swiping Left;36
147548;Swiping Down;37
100883;Swiping Right;37
139039;Swiping Down;36
57531;Swiping Down;35
118385;Zooming Out With Full Hand;36
2604;Rolling Hand Backward;32
95310;Thumb Up;36
59042;Swiping Up;35
144263;Swiping Left;37
40513;Swiping Up;36
4003;Swiping Up;37
113801;Swiping Up;33
119645;No gesture;36
135898;Zooming Out With Full Hand;37
28361;No gesture;37
92168;Zooming Out With Full Hand;37
145602;Swiping Down;37
121273;Swiping Up;32
116608;Thumb Up;37
17173;Swiping Down;37
74288;No gesture;37
74553;Thumb Up;37
92568;No gesture;37
23529;Rolling Hand Backward;37
32873;Rolling Hand Backward;37
45615;Swiping Left;38
102814;Swiping Down;35
132798;Swiping Left;36
123237;Swiping Down;37
78331;Rolling Hand Backward;37
71523;Swiping Down;37
19807;Zooming Out With Full Hand;36
131040;Swiping Down;38
45535;Zooming Out With Full Hand;37
69756;Zooming Out With Full Hand;37
68042;Swiping Up;37
111977;No gesture;37
106724;Zooming Out With Full Hand;37
73834;Rolling Hand Backward;37
101355;Swiping Down;37
48601;Thumb Up;37
147351;Rolling Hand Backward;36
63316;Swiping Up;37
115408;No gesture;38
43401;No gesture;37
49657;Swiping Up;34
130985;Swiping Down;37
20067;Swiping Left;36
92006;Thumb Up;37
12508;Thumb Up;34
120922;Zooming Out With Full Hand;35
5745;Swiping Up;37
29262;Zooming Out With Full Hand;37
66136;Thumb Up;36
76791;Swiping Right;37
123271;Swiping Down;37
75527;Rolling Hand Backward;38
23675;Swiping Right;39
31014;Swiping Left;32
120622;Swiping Right;37
46666;Rolling Hand Backward;37
81124;Swiping Left;36
113485;Swiping Right;34
72504;No gesture;33
44726;Swiping Left;34
85206;Swiping Right;37
4143;Rolling Hand Backward;37
133220;Rolling Hand Backward;36
8629;Swiping Down;33
96111;Swiping Down;37
30447;Swiping Up;37
91316;No gesture;37
79320;Rolling Hand Backward;36
118934;Rolling Hand Backward;37
55429;Zooming Out With Full Hand;37
118162;Swiping Right;32
132585;Zooming Out With Full Hand;37
140424;Zooming Out With Full Hand;36
51151;Zooming Out With Full Hand;37
70393;Swiping Left;36
59493;No gesture;36
145672;Swiping Left;35
63465;Swiping Up;36
62448;Rolling Hand Backward;37
92481;No gesture;37
22906;Zooming Out With Full Hand;36
103744;No gesture;37
52546;Rolling Hand Backward;37
142210;Zooming Out With Full Hand;35
51018;Thumb Up;37
68824;Swiping Left;37
128461;Swiping Right;37
28532;Zooming Out With Full Hand;36
114039;Zooming Out With Full Hand;32
67365;No gesture;37
52734;No gesture;37
10093;Rolling Hand Backward;37
75278;Swiping Down;38
17023;Thumb Up;32
90878;Zooming Out With Full Hand;37
126126;No gesture;34
69562;Zooming Out With Full Hand;34
121377;No gesture;37
23709;Zooming Out With Full Hand;34
100822;Swiping Down;32
8036;Swiping Left;37
81639;Zooming Out With Full Hand;37
80688;Swiping Right;36
145191;Swiping Left;37
127341;Swiping Right;36
48581;Swiping Right;33
141849;Swiping Up;34
141669;Swiping Right;37
57701;Thumb Up;36
10024;Thumb Up;36
53489;Swiping Up;38
67948;Swiping Up;37
115223;Swiping Right;34
46390;Rolling Hand Backward;37
127204;Rolling Hand Backward;35
141069;Swiping Right;37
93734;Swiping Left;37
139889;Zooming Out With Full Hand;38
76971;Swiping Up;34
60346;Thumb Up;37
46036;No gesture;37
125292;Swiping Up;36
11434;Thumb Up;37
95473;No gesture;32
26816;Rolling Hand Backward;26
12463;Zooming Out With Full Hand;37
23462;Swiping Up;38
109560;Swiping Up;36
81902;Swiping Up;36
36317;Swiping Right;35
21080;Zooming Out With Full Hand;33
69239;Rolling Hand Backward;37
40072;Swiping Right;37
133234;Swiping Left;37
109299;No gesture;32
101828;Swiping Up;37
31700;No gesture;35
13279;Thumb Up;32
128763;Zooming Out With Full Hand;37
112044;Swiping Right;35
85115;Rolling Hand Backward;36
68801;Rolling Hand Backward;36
38338;Swiping Down;37
14565;Thumb Up;37
84222;Thumb Up;37
19610;Rolling Hand Backward;32
44081;Swiping Up;37
94237;Rolling Hand Backward;36
126176;Zooming Out With Full Hand;35
47610;Swiping Up;37
40092;Zooming Out With Full Hand;35
136887;Zooming Out With Full Hand;35
131077;Thumb Up;37
39201;No gesture;37
21842;Swiping Down;37
9560;Swiping Down;37
81008;Zooming Out With Full Hand;18
89350;Zooming Out With Full Hand;38
58439;Swiping Up;38
7542;Thumb Up;37
125869;Zooming Out With Full Hand;37
59184;Thumb Up;35
68155;Swiping Right;36
144159;No gesture;32
26641;Swiping Right;36
73455;Swiping Right;34
59951;Rolling Hand Backward;37
142526;Swiping Left;37
35701;No gesture;37
37199;Swiping Down;36
133832;Rolling Hand Backward;36
129198;Rolling Hand Backward;34
124580;Swiping Down;33
77482;Swiping Up;33
74198;Rolling Hand Backward;37
146740;Thumb Up;35
28418;Swiping Up;34
99707;Swiping Left;36
73304;Swiping Left;36
135773;No gesture;37
88424;Swiping Up;37
4173;Swiping Left;37
67865;No gesture;23
73302;Thumb Up;36
54493;Swiping Left;35
75168;Swiping Up;36
7387;No gesture;33
22205;Swiping Left;37
22827;Zooming Out With Full Hand;37
142447;Thumb Up;36
773;Swiping Down;36
21175;Rolling Hand Backward;34
135705;Swiping Up;35
81340;Zooming Out With Full Hand;38
88230;Zooming Out With Full Hand;37
6071;Rolling Hand Backward;35
143763;Swiping Down;32
15317;Thumb Up;37
27084;No gesture;33
117724;Thumb Up;36
71732;No gesture;33
116222;No gesture;34
64644;Swiping Down;23
65106;Swiping Down;36
62472;Swiping Up;33
38785;Swiping Down;34
115150;Rolling Hand Backward;36
75085;Swiping Down;33
142105;No gesture;37
119587;Zooming Out With Full Hand;37
21035;Swiping Up;31
99675;Swiping Up;35
25242;Swiping Up;36
20521;Rolling Hand Backward;36
22869;Swiping Down;37
144086;Swiping Up;36
81705;Swiping Left;33
7564;Swiping Up;37
3191;Swiping Down;33
10311;Swiping Down;36
63967;No gesture;37
124554;Rolling Hand Backward;37
93547;No gesture;37
44223;Swiping Down;37
18734;Zooming Out With Full Hand;36
37150;No gesture;37
50836;Swiping Up;37
107218;Thumb Up;35
87239;No gesture;37
67486;Zooming Out With Full Hand;37
102349;Swiping Right;37
17008;Swiping Up;35
79425;Rolling Hand Backward;37
63560;Swiping Up;36
72799;Thumb Up;34
109028;Swiping Left;34
51046;Swiping Right;39
129061;Thumb Up;37
76781;Swiping Right;36
78070;Zooming Out With Full Hand;37
83586;Thumb Up;36
100637;No gesture;37
45843;Thumb Up;38
89278;Swiping Right;38
87572;No gesture;36
51922;Swiping Left;29
84982;Swiping Right;33
1383;No gesture;37
97980;Swiping Left;37
58731;Rolling Hand Backward;37
52397;Swiping Down;36
56256;Rolling Hand Backward;37
59340;Swiping Left;33
109016;No gesture;35
25104;No gesture;36
111706;Zooming Out With Full Hand;36
70008;Zooming Out With Full Hand;34
136689;Zooming Out With Full Hand;34
27624;Thumb Up;36
122464;Zooming Out With Full Hand;37
114992;No gesture;36
91551;Swiping Up;32
32399;Rolling Hand Backward;37
42796;Thumb Up;37
74300;Swiping Down;37
74046;Swiping Right;37
124280;Swiping Down;36
5598;Zooming Out With Full Hand;33
130964;Swiping Up;37
11014;Swiping Left;36
113770;Swiping Left;31
46108;Zooming Out With Full Hand;38
92959;Swiping Up;37
91092;Swiping Left;37
131500;Swiping Down;37
77823;Rolling Hand Backward;37
4297;Swiping Left;33
62261;Swiping Up;33
48635;Swiping Down;36
78100;Rolling Hand Backward;32
51315;Swiping Left;38
67541;Swiping Up;35
125273;Zooming Out With Full Hand;38
123590;Thumb Up;37
43455;Rolling Hand Backward;36
24435;Swiping Right;34
42067;No gesture;34
69123;Thumb Up;38
54435;Swiping Left;33
61035;Swiping Left;37
147675;Swiping Down;36
111511;Swiping Down;33
80123;Swiping Right;37
133794;Swiping Left;37
25336;Swiping Left;37
146934;Thumb Up;38
53739;Swiping Up;35
84510;No gesture;37
49690;Swiping Left;36
106976;Rolling Hand Backward;36
36411;Swiping Down;38
7664;Swiping Right;35
136074;No gesture;37
144265;Swiping Down;33
141244;Swiping Down;38
10656;No gesture;36
94458;No gesture;38
81061;Swiping Right;37
113229;Swiping Right;31
125571;Swiping Up;36
121949;Thumb Up;37
12578;Swiping Down;37
33522;Zooming Out With Full Hand;37
128796;Zooming Out With Full Hand;33
95006;Swiping Left;32
73529;Zooming Out With Full Hand;32
131250;Rolling Hand Backward;32
34536;Swiping Down;37
21724;Rolling Hand Backward;35
24464;No gesture;36
10388;Zooming Out With Full Hand;35
135598;Swiping Right;31
93842;Zooming Out With Full Hand;37
53878;Zooming Out With Full Hand;39
44461;Rolling Hand Backward;37
133679;Swiping Down;36
6495;Swiping Up;37
14614;Swiping Up;36
136439;Swiping Up;36
146046;Zooming Out With Full Hand;33
25506;Swiping Right;37
108976;Swiping Right;37
138513;Zooming Out With Full Hand;31
86459;No gesture;37
20882;Swiping Up;35
23701;Swiping Up;37
29144;Thumb Up;37
67957;Rolling Hand Backward;36
92545;Thumb Up;37
50000;Rolling Hand Backward;36
54044;Zooming Out With Full Hand;37
30967;Swiping Right;37
107124;Thumb Up;37
99359;Swiping Left;37
43569;Zooming Out With Full Hand;37
38379;Zooming Out With Full Hand;35
1152;Zooming Out With Full Hand;37
14539;No gesture;37
28886;Swiping Right;37
15951;Swiping Up;37
48720;Swiping Left;37
20154;Swiping Left;32
98374;Swiping Up;37
14820;Thumb Up;37
36636;Swiping Right;36
96917;Thumb Up;37
125596;Swiping Left;37
115632;Swiping Up;36
96980;Swiping Up;37
56037;Rolling Hand Backward;37
